CaseID,Status,Category,Neighborhood,Latitude,Longitude,OpenedDate,ClosedDate,days_open
101006706390,Open,Parking Enforcement,Greater Mattapan,42.27064000009483,-71.08999000104109,2026-06-22 04:54:46.593,,67.79529406249999
101006706972,Open,Parking Enforcement,Greater Mattapan,42.281769999636886,-71.09573000123497,2026-06-22 12:00:15.157,,67.49982457175926
101006707390,Open,Parking Enforcement,Greater Mattapan,42.29321700893872,-71.07981954128974,2026-06-22 17:30:39.207,,67.2703795486111
101006707872,Open,Parking Enforcement,Greater Mattapan,42.28494999963467,-71.08369000111398,2026-06-23 09:25:26.33,,66.60733414351851
101006708368,Open,Parking Enforcement,Greater Mattapan,42.285550000312824,-71.09192000097494,2026-06-23 16:01:33.107,,66.33225570601851
101006708924,Open,Parking Enforcement,Greater Mattapan,42.28867000024279,-71.08653000162658,2026-06-24 07:53:28.73,,65.67119525462962
101006709224,Open,Parking Enforcement,Greater Mattapan,42.28628999973826,-71.08719000123783,2026-06-24 12:03:48.483,,65.49735552083334
101006709323,Open,Parking Enforcement,Greater Mattapan,42.28623999974394,-71.08737000167673,2026-06-24 14:21:42.157,,65.40159540509259
101006709613,Open,Parking Enforcement,Greater Mattapan,42.29572440511544,-71.0807452612683,2026-06-25 06:53:06.353,,64.71312091435185
101006709712,Open,Parking Enforcement,Greater Mattapan,42.27626999971457,-71.0939300009987,2026-06-25 10:10:03.107,,64.57635292824074
101006709714,Open,Parking Enforcement,Greater Mattapan,42.27626999971457,-71.0939300009987,2026-06-25 10:12:29.407,,64.57465964120371
101006709838,Open,Parking Enforcement,Greater Mattapan,42.28461999971121,-71.0810600012883,2026-06-25 13:58:12.59,,64.41790983796297
101006709993,Open,Parking Enforcement,Greater Mattapan,42.281770000004194,-71.09573000123179,2026-06-25 18:55:43.33,,64.21130405092593
101006710145,Open,Parking Enforcement,Greater Mattapan,42.2870599997716,-71.09230000140438,2026-06-26 07:13:28.707,,63.69897329861111
101006710268,Open,Parking Enforcement,Greater Mattapan,42.26822000005702,-71.09756000105526,2026-06-26 11:19:09.033,,63.528367673611115
101006710399,Open,Parking Enforcement,Greater Mattapan,42.28461999971121,-71.0810600012883,2026-06-26 15:20:17.637,,63.360906979166664
101006710674,Open,Parking Enforcement,Greater Mattapan,42.28465999975635,-71.09655000126276,2026-06-27 10:50:03.6,,62.548569444444446
101006710707,Open,Parking Enforcement,Greater Mattapan,42.29480859852702,-71.08669110275478,2026-06-27 12:37:37.713,,62.47386906249999
101006710734,Open,Parking Enforcement,Greater Mattapan,42.28096000007029,-71.08298000166013,2026-06-27 14:09:09.397,,62.410307905092594
101006710794,Open,Parking Enforcement,Greater Mattapan,42.29680784328686,-71.09117574654886,2026-06-27 16:48:38.457,,62.29955489583333
101006710820,Open,Parking Enforcement,Greater Mattapan,42.28047000000428,-71.09110000123175,2026-06-27 18:09:31.07,,62.24339039351852
101006710889,Open,Parking Enforcement,Greater Mattapan,42.30199000001225,-71.08487000154891,2026-06-27 23:24:45.413,,62.02447438657408
101006710902,Open,Parking Enforcement,Greater Mattapan,42.29344590634814,-71.08299298220203,2026-06-28 02:36:19.82,,61.891437268518516
101006710905,Open,Parking Enforcement,Greater Mattapan,42.28145999973613,-71.08842000151472,2026-06-28 02:47:26.113,,61.883725543981484
101006710925,Open,Parking Enforcement,Greater Mattapan,42.27447000037772,-71.08033000091248,2026-06-28 07:42:09.123,,61.67906107638889
101006711161,Open,Parking Enforcement,Greater Mattapan,42.297750458784215,-71.08858254992813,2026-06-28 19:26:46.81,,61.18973599537038
101006711203,Open,Parking Enforcement,Greater Mattapan,42.30199000001225,-71.08487000154891,2026-06-28 21:22:13.89,,61.10956145833334
101006711418,Open,Parking Enforcement,Greater Mattapan,42.26885000031957,-71.0968700016241,2026-06-29 10:22:59.8,,60.567363425925926
101006711520,Open,Parking Enforcement,Greater Mattapan,42.268687484048215,-71.09362223877913,2026-06-29 12:29:53.693,,60.47923966435185
101006711876,Open,Parking Enforcement,Greater Mattapan,42.27788999974724,-71.09486000160034,2026-06-30 08:06:03.303,,59.66246177083333
101006711961,Open,Parking Enforcement,Greater Mattapan,42.30209000012536,-71.08437000098355,2026-06-30 10:05:25.413,,59.57956697916667
101006711962,Open,Parking Enforcement,Greater Mattapan,42.29011892275609,-71.08625506246726,2026-06-30 10:07:10.123,,59.578355057870375
101006712007,Open,Parking Enforcement,Greater Mattapan,42.28071999977259,-71.0831400009984,2026-06-30 11:32:47.92,,59.51888981481481
101006712009,Open,Parking Enforcement,Greater Mattapan,42.28071999977259,-71.0831400009984,2026-06-30 11:34:16.29,,59.51786701388889
101006712053,Open,Parking Enforcement,Greater Mattapan,42.27733999957513,-71.09881000111952,2026-06-30 12:31:19.47,,59.478246875
101006712108,Open,Parking Enforcement,Greater Mattapan,42.29489935807787,-71.08805847195694,2026-06-30 13:56:15.907,,59.419260335648154
101006712173,Open,Parking Enforcement,Greater Mattapan,42.27115999978326,-71.10594000153543,2026-06-30 16:09:34.423,,59.32668491898148
101006712475,Open,Parking Enforcement,Greater Mattapan,42.29011892275609,-71.08625506246726,2026-07-01 09:16:39.633,,58.61343017361111
101006712476,Open,Parking Enforcement,Greater Mattapan,42.29011892275609,-71.08625506246726,2026-07-01 09:17:37.87,,58.61275613425926
101006712701,Open,Parking Enforcement,Greater Mattapan,42.30090000012899,-71.08400000101491,2026-07-01 17:22:39.177,,58.27593545138889
101006712961,Open,Parking Enforcement,Greater Mattapan,42.284649999876336,-71.09656000126363,2026-07-02 11:06:08.123,,57.5374059837963
101006712993,Open,Parking Enforcement,Greater Mattapan,42.26901152169149,-71.09617665912715,2026-07-02 11:55:04.26,,57.50342291666667
101006713012,Open,Parking Enforcement,Greater Mattapan,42.26847999989308,-71.09335000125557,2026-07-02 12:29:59.32,,57.47917453703703
101006713317,Open,Parking Enforcement,Greater Mattapan,42.29710000000425,-71.09027000123208,2026-07-03 10:26:51.807,,56.56467815972222
101006713377,Open,Parking Enforcement,Greater Mattapan,42.29408449164623,-71.09147864288776,2026-07-03 12:53:24.183,,56.46291454861111
101006713418,Open,Parking Enforcement,Greater Mattapan,42.29809999966171,-71.08036000139654,2026-07-03 15:36:23.337,,56.34972989583333
101006713581,Open,Parking Enforcement,Greater Mattapan,42.29408449164623,-71.09147864288776,2026-07-04 10:44:26.71,,55.55246863425926
101006713733,Open,Parking Enforcement,Greater Mattapan,42.29937499997887,-71.08585200095021,2026-07-05 01:58:21.94,,54.91780162037037
101006713735,Open,Parking Enforcement,Greater Mattapan,42.293989999834665,-71.09176000124444,2026-07-05 02:17:50.73,,54.90427395833333
101006713738,Open,Parking Enforcement,Greater Mattapan,42.29408449164623,-71.09147864288776,2026-07-05 02:24:24.21,,54.89971979166667
101006713815,Open,Parking Enforcement,Greater Mattapan,42.27940999966698,-71.08257000164613,2026-07-05 10:51:24.323,,54.547635150462966
101006713929,Open,Parking Enforcement,Greater Mattapan,42.297622618288614,-71.08966678176294,2026-07-05 17:03:26.957,,54.28927133101851
101006713954,Open,Parking Enforcement,Greater Mattapan,42.27193999976569,-71.10307000143852,2026-07-05 19:13:46.37,,54.19876886574074
101006713962,Open,Parking Enforcement,Greater Mattapan,42.29724681382432,-71.09047520206349,2026-07-05 19:26:12.407,,54.19013417824075
101006713988,Open,Parking Enforcement,Greater Mattapan,42.2673599999841,-71.09635000103616,2026-07-05 22:19:50.557,,54.069553738425924
101006713993,Open,Parking Enforcement,Greater Mattapan,42.30199000001225,-71.08487000154891,2026-07-05 23:42:53.127,,54.011885104166666
101006713996,Open,Parking Enforcement,Greater Mattapan,42.30258092753127,-71.08476635437054,2026-07-06 00:05:06.733,,53.996449849537036
101006714020,Open,Parking Enforcement,Greater Mattapan,42.26766771673605,-71.09324653789115,2026-07-06 06:28:46.34,,53.730019212962965
101006714165,Open,Parking Enforcement,Greater Mattapan,42.26928999991771,-71.09084000155232,2026-07-06 10:33:51.24,,53.559823611111106
101006714216,Open,Parking Enforcement,Greater Mattapan,42.283230000388066,-71.09574000079654,2026-07-06 11:30:31.583,,53.520467789351855
101006714285,Open,Parking Enforcement,Greater Mattapan,42.29408449164623,-71.09147864288776,2026-07-06 13:12:04.273,,53.44995054398148
101006714289,Open,Parking Enforcement,Greater Mattapan,42.29269240482195,-71.09403532082757,2026-07-06 13:19:52.21,,53.44453460648148
101006714371,Open,Parking Enforcement,Greater Mattapan,42.29450000008856,-71.07904000080343,2026-07-06 15:57:42.197,,53.334928275462964
101006714376,Open,Parking Enforcement,Greater Mattapan,42.283230000388066,-71.09574000079654,2026-07-06 16:00:26.477,,53.333026886574075
101006714389,Open,Parking Enforcement,Greater Mattapan,42.27193999976569,-71.10307000143852,2026-07-06 16:13:25.463,,53.3240108449074
101006714492,Open,Parking Enforcement,Greater Mattapan,42.279549999789374,-71.09459000085134,2026-07-06 20:19:19.447,,53.15324714120371
101006714799,Open,Parking Enforcement,Greater Mattapan,42.283230000388066,-71.09574000079654,2026-07-07 16:14:51.767,,52.32301195601852
101006714925,Open,Parking Enforcement,Greater Mattapan,42.29408449164623,-71.09147864288776,2026-07-07 22:28:41.35,,52.06341030092593
101006714933,Open,Parking Enforcement,Greater Mattapan,42.283099999791496,-71.08831000094067,2026-07-07 23:16:39.267,,52.03010107638889
101006714934,Open,Parking Enforcement,Greater Mattapan,42.28369000000891,-71.0877600016679,2026-07-07 23:17:29.127,,52.029523993055555
101006714935,Open,Parking Enforcement,Greater Mattapan,42.28391999981919,-71.08724000108013,2026-07-07 23:18:13.03,,52.02901585648148
101006715338,Open,Parking Enforcement,Greater Mattapan,42.283230000388066,-71.09574000079654,2026-07-08 17:45:04.537,,51.260364155092596
101006715955,Open,Parking Enforcement,Greater Mattapan,42.276090000410264,-71.10012000125134,2026-07-09 18:20:19.363,,50.23588700231482
101006716113,Open,Parking Enforcement,Greater Mattapan,42.29452000011119,-71.08074000092684,2026-07-10 07:48:00.133,,49.67499846064814
101006716191,Open,Parking Enforcement,Greater Mattapan,42.28030000022338,-71.09422000087683,2026-07-10 09:18:27.447,,49.61218232638889
101006716249,Open,Parking Enforcement,Greater Mattapan,42.276090000410264,-71.10012000125134,2026-07-10 10:45:23.357,,49.55181299768519
101006716437,Open,Parking Enforcement,Greater Mattapan,42.30191839862984,-71.08420435809602,2026-07-10 15:43:43.433,,49.34463619212963
101006716814,Open,Parking Enforcement,Greater Mattapan,42.27860999966187,-71.09709000097375,2026-07-11 13:57:06.173,,48.41867855324074
101006716846,Open,Parking Enforcement,Greater Mattapan,42.297750458784215,-71.08858254992813,2026-07-11 15:15:44.993,,48.36406258101852
101006716884,Open,Parking Enforcement,Greater Mattapan,42.29724681382432,-71.09047520206349,2026-07-11 16:33:46.79,,48.30987511574074
101006716943,Open,Parking Enforcement,Greater Mattapan,42.29408449164623,-71.09147864288776,2026-07-11 18:51:06.637,,48.214506516203706
101006717001,Open,Parking Enforcement,Greater Mattapan,42.2941550223787,-71.09248501929727,2026-07-11 22:34:51.54,,48.05912569444445
101006717011,Open,Parking Enforcement,Greater Mattapan,42.2941550223787,-71.09248501929727,2026-07-11 22:50:13.667,,48.04845292824074
101006717017,Open,Parking Enforcement,Greater Mattapan,42.293989999834665,-71.09176000124444,2026-07-11 23:03:23.117,,48.03931577546296
101006717197,Open,Parking Enforcement,Greater Mattapan,42.29269240482195,-71.09403532082757,2026-07-12 13:07:23.953,,47.45319498842592
101006717243,Open,Parking Enforcement,Greater Mattapan,42.296570000180274,-71.09025000133555,2026-07-12 15:10:33.4,,47.36766898148148
101006717382,Open,Parking Enforcement,Greater Mattapan,42.28129999955533,-71.08410000112755,2026-07-12 20:53:44.99,,47.12934039351852
101006717407,Open,Parking Enforcement,Greater Mattapan,42.295119999890055,-71.08451000114178,2026-07-12 22:49:14.127,,47.04914204861111
101006717606,Open,Parking Enforcement,Greater Mattapan,42.29269240482195,-71.09403532082757,2026-07-13 10:54:53.087,,46.54521890046296
101006717611,Open,Parking Enforcement,Greater Mattapan,42.29408449164623,-71.09147864288776,2026-07-13 10:57:26.29,,46.54344571759259
101006717669,Open,Parking Enforcement,Greater Mattapan,42.27064000009483,-71.08999000104109,2026-07-13 12:18:40.21,,46.48703460648148
101006717692,Open,Parking Enforcement,Greater Mattapan,42.2669699999928,-71.09895000127757,2026-07-13 12:27:55.773,,46.480604479166665
101006717751,Open,Parking Enforcement,Greater Mattapan,42.276090000410264,-71.10012000125134,2026-07-13 14:15:24.39,,46.40596770833333
101006717815,Open,Parking Enforcement,Greater Mattapan,42.26969999993141,-71.10234000106294,2026-07-13 16:14:49.867,,46.32303394675926
101006717842,Open,Parking Enforcement,Greater Mattapan,42.26752999972661,-71.09593000146077,2026-07-13 17:16:57.193,,46.27989359953704
101006717989,Open,Parking Enforcement,Greater Mattapan,42.293829999780826,-71.08081000145553,2026-07-14 04:45:05.597,,45.80201855324074
101006717997,Open,Parking Enforcement,Greater Mattapan,42.27626999971457,-71.0939300009987,2026-07-14 06:42:46.967,,45.72028973379629
101006718012,Open,Parking Enforcement,Greater Mattapan,42.27962000035408,-71.09219000083031,2026-07-14 07:33:45.97,,45.68488460648148
101006718145,Open,Parking Enforcement,Greater Mattapan,42.29712999991413,-71.08141000123454,2026-07-14 10:28:25.17,,45.56359756944445
101006718194,Open,Parking Enforcement,Greater Mattapan,42.29893999971188,-71.0852200014948,2026-07-14 12:14:58.073,,45.489605636574076
101006718218,Open,Parking Enforcement,Greater Mattapan,42.288490000039246,-71.0897400012083,2026-07-14 13:01:34.797,,45.457236145833335
101006718227,Open,Parking Enforcement,Greater Mattapan,42.293989999834665,-71.09176000124444,2026-07-14 13:15:04.35,,45.447866319444444
101006718234,Open,Parking Enforcement,Greater Mattapan,42.29269240482195,-71.09403532082757,2026-07-14 13:20:01.917,,45.44442225694445
101006718324,Open,Parking Enforcement,Greater Mattapan,42.27047000035229,-71.09005000110885,2026-07-14 17:09:52.173,,45.2848128125
101006718344,Open,Parking Enforcement,Greater Mattapan,42.28526999999628,-71.09175000123227,2026-07-14 17:52:51.043,,45.25496478009259
101006718349,Open,Parking Enforcement,Greater Mattapan,42.283230000388066,-71.09574000079654,2026-07-14 18:00:26.763,,45.24969024305556
101006718576,Open,Parking Enforcement,Greater Mattapan,42.29044491419253,-71.08954142770558,2026-07-15 08:44:49.17,,44.63554201388889
101006719125,Open,Parking Enforcement,Greater Mattapan,42.279549999789374,-71.09459000085134,2026-07-16 09:15:16.32,,43.61439444444444
101006719426,Open,Parking Enforcement,Greater Mattapan,42.28662000017345,-71.09384000134679,2026-07-16 18:23:35.147,,43.2336209837963
101006719475,Open,Parking Enforcement,Greater Mattapan,42.276090000410264,-71.10012000125134,2026-07-16 20:11:37.547,,43.15859320601852
101006719924,Open,Parking Enforcement,Greater Mattapan,42.283730000054106,-71.08401000147565,2026-07-17 16:04:32.18,,42.33018310185185
101006720078,Open,Parking Enforcement,Greater Mattapan,42.28309560042088,-71.09776683808347,2026-07-17 23:48:29.34,,42.007993750000004
101006720688,Open,Parking Enforcement,Greater Mattapan,42.299400000232026,-71.0801200011253,2026-07-19 20:02:36.483,,40.164855520833335
101006720868,Open,Parking Enforcement,Greater Mattapan,42.29646173405733,-71.08756390983035,2026-07-20 09:40:27.803,,39.596900428240744
101006721110,Open,Parking Enforcement,Greater Mattapan,42.27090000038882,-71.0889900008099,2026-07-20 15:52:44.417,,39.33837480324074
101006721146,Open,Parking Enforcement,Greater Mattapan,42.28315863515116,-71.09555578495448,2026-07-20 16:42:52.133,,39.30356327546296
101006721184,Open,Parking Enforcement,Greater Mattapan,42.27047000035229,-71.09005000110885,2026-07-20 17:51:27.277,,39.25593429398148
101006721189,Open,Parking Enforcement,Greater Mattapan,42.3026499998591,-71.08317000142574,2026-07-20 18:08:13.873,,39.244283877314814
101006721489,Open,Parking Enforcement,Greater Mattapan,42.28608014059623,-71.09605396912009,2026-07-21 11:01:59.17,,38.54028738425926
101006721878,Open,Parking Enforcement,Greater Mattapan,42.28093669484457,-71.0926772304134,2026-07-22 08:19:27.823,,37.65315019675926
101006721911,Open,Parking Enforcement,Greater Mattapan,42.288490000039246,-71.0897400012083,2026-07-22 08:51:48.087,,37.6306934375
101006721988,Open,Parking Enforcement,Greater Mattapan,42.295110000328464,-71.08323000149336,2026-07-22 10:42:28.383,,37.553838159722225
101006722083,Open,Parking Enforcement,Greater Mattapan,42.270820000298286,-71.09869000098355,2026-07-22 13:06:01.027,,37.454154780092594
101006722138,Open,Parking Enforcement,Greater Mattapan,42.26847999989308,-71.09335000125557,2026-07-22 14:44:59.283,,37.38542496527778
101006722273,Open,Parking Enforcement,Greater Mattapan,42.27626999971457,-71.0939300009987,2026-07-22 18:35:13.107,,37.225542743055556
101006722373,Open,Parking Enforcement,Greater Mattapan,42.283279999994974,-71.08863000130242,2026-07-23 01:11:42.8,,36.95019907407408
101006722374,Open,Parking Enforcement,Greater Mattapan,42.28369000000891,-71.0877600016679,2026-07-23 01:12:30.84,,36.949643055555555
101006722375,Open,Parking Enforcement,Greater Mattapan,42.28321000036557,-71.08805000154607,2026-07-23 01:13:22.52,,36.949044907407405
101006722384,Open,Parking Enforcement,Greater Mattapan,42.29749623713845,-71.08962435347412,2026-07-23 05:52:22.62,,36.75529375
101006722414,Open,Parking Enforcement,Greater Mattapan,42.27021999961998,-71.10016000129659,2026-07-23 07:39:17.157,,36.68105142361111
101006722417,Open,Parking Enforcement,Greater Mattapan,42.270129999967885,-71.09998000109313,2026-07-23 07:41:00.473,,36.67985563657407
101006722476,Open,Parking Enforcement,Greater Mattapan,42.288490000039246,-71.0897400012083,2026-07-23 09:21:25.683,,36.61011940972222
101006722598,Open,Parking Enforcement,Greater Mattapan,42.270510000397586,-71.09143000087035,2026-07-23 12:23:14.727,,36.483857326388886
101006722800,Open,Parking Enforcement,Greater Mattapan,42.2765099997408,-71.09411000124392,2026-07-23 17:45:32.25,,36.260043402777775
101006722928,Open,Parking Enforcement,Greater Mattapan,42.29930000011892,-71.08006000105739,2026-07-23 22:40:07.527,,36.055468437500004
101006722976,Open,Parking Enforcement,Greater Mattapan,42.27021999961998,-71.10016000129659,2026-07-24 07:36:31.28,,35.6829712962963
101006723023,Open,Parking Enforcement,Greater Mattapan,42.28315863515116,-71.09555578495448,2026-07-24 09:02:33.64,,35.62322175925926
101006723346,Open,Parking Enforcement,Greater Mattapan,42.28793000030541,-71.09153000098374,2026-07-24 23:22:15.187,,35.026213113425925
101006723361,Open,Parking Enforcement,Greater Mattapan,42.28535999994017,-71.09358000124867,2026-07-25 03:30:28.473,,34.85383711805555
101006723560,Open,Parking Enforcement,Greater Mattapan,42.27138000003196,-71.10395000153402,2026-07-25 15:32:21.567,,34.352528159722226
101006723573,Open,Parking Enforcement,Greater Mattapan,42.27283000032229,-71.0974600009422,2026-07-25 16:21:19.66,,34.3185224537037
101006723602,Open,Parking Enforcement,Greater Mattapan,42.27447000037772,-71.08033000091248,2026-07-25 18:06:40.48,,34.24536481481481
101006723617,Open,Parking Enforcement,Greater Mattapan,42.27047000035229,-71.09005000110885,2026-07-25 19:20:10.46,,34.19432337962963
101006723887,Open,Parking Enforcement,Greater Mattapan,42.29749623713845,-71.08962435347412,2026-07-26 17:24:45.87,,33.27446909722222
101006723937,Open,Parking Enforcement,Greater Mattapan,42.2833600000854,-71.09565000114448,2026-07-26 21:02:09.827,,33.123497372685186
101006723943,Open,Parking Enforcement,Greater Mattapan,42.27928862822552,-71.09300340573988,2026-07-26 21:40:26.033,,33.096920914351855
101006723955,Open,Parking Enforcement,Greater Mattapan,42.30258092753127,-71.08476635437054,2026-07-26 22:13:51.337,,33.073711377314815
101006723956,Open,Parking Enforcement,Greater Mattapan,42.30199000001225,-71.08487000154891,2026-07-26 22:15:04.763,,33.072861539351855
101006724118,Open,Parking Enforcement,Greater Mattapan,42.28629000025008,-71.08718000101233,2026-07-27 10:49:45.537,,32.548778506944444
101006724138,Open,Parking Enforcement,Greater Mattapan,42.268687484048215,-71.09362223877913,2026-07-27 11:15:16.333,,32.53106096064815
101006724188,Open,Parking Enforcement,Greater Mattapan,42.28046018064893,-71.09454222036538,2026-07-27 12:16:27.243,,32.488573576388895
101006724495,Open,Parking Enforcement,Greater Mattapan,42.28342000015326,-71.08835000098593,2026-07-28 00:09:08.553,,31.993651006944447
101006724496,Open,Parking Enforcement,Greater Mattapan,42.283279999994974,-71.08863000130242,2026-07-28 00:09:48.423,,31.993189548611113
101006724497,Open,Parking Enforcement,Greater Mattapan,42.28336999964707,-71.08767000111655,2026-07-28 00:10:37.977,,31.992616006944445
101006724498,Open,Parking Enforcement,Greater Mattapan,42.28362000037943,-71.08707000133757,2026-07-28 00:11:08.437,,31.99226346064815
101006724809,Open,Parking Enforcement,Greater Mattapan,42.295067080440944,-71.08753880337035,2026-07-28 12:11:54.237,,31.491733368055552
101006724817,Open,Parking Enforcement,Greater Mattapan,42.26766265103693,-71.09388388812637,2026-07-28 12:22:28.893,,31.4843878125
101006724990,Open,Parking Enforcement,Greater Mattapan,42.27626999971457,-71.0939300009987,2026-07-28 16:43:53.597,,31.302851886574075
101006725216,Open,Parking Enforcement,Greater Mattapan,42.28867000024279,-71.08653000162658,2026-07-29 07:49:40.21,,30.67384016203704
101006725406,Open,Parking Enforcement,Greater Mattapan,42.28490000002772,-71.08708000089935,2026-07-29 11:38:38.387,,30.514833483796295
101006725606,Open,Parking Enforcement,Greater Mattapan,42.29273000033589,-71.0790000016577,2026-07-29 18:27:19.447,,30.23102491898148
101006725617,Open,Parking Enforcement,Greater Mattapan,42.27447000037772,-71.08033000091248,2026-07-29 18:46:33.64,,30.2176662037037
101006726248,Open,Parking Enforcement,Greater Mattapan,42.29854000000432,-71.08463000123211,2026-07-30 20:10:07.81,,29.159631828703702
101006726291,Open,Parking Enforcement,Greater Mattapan,42.29724681382432,-71.09047520206349,2026-07-30 23:56:35.453,,29.00236744212963
101006726336,Open,Parking Enforcement,Greater Mattapan,42.29089999961598,-71.09079000104656,2026-07-31 07:16:54.017,,28.696597025462964
101006726704,Open,Parking Enforcement,Greater Mattapan,42.30090000012899,-71.08400000101491,2026-07-31 15:32:34.71,,28.352376041666666
101006726926,Open,Parking Enforcement,Greater Mattapan,42.281460000004266,-71.08842000123178,2026-08-01 04:13:41.277,,27.823827812500003
101006726941,Open,Parking Enforcement,Greater Mattapan,42.301430000278536,-71.07949000086278,2026-08-01 05:52:38.56,,27.75510925925926
101006727015,Open,Parking Enforcement,Greater Mattapan,42.30083000000431,-71.08416000123215,2026-08-01 09:28:45.83,,27.60502511574074
101006727159,Open,Parking Enforcement,Greater Mattapan,42.268750000206445,-71.09697000083794,2026-08-01 14:41:33.133,,27.38781096064815
101006727253,Open,Parking Enforcement,Greater Mattapan,42.28003000036782,-71.0901600007837,2026-08-01 18:23:19.91,,27.23379733796296
101006727312,Open,Parking Enforcement,Greater Mattapan,42.28330999957912,-71.09784000137195,2026-08-01 21:01:07.983,,27.12421315972222
101006727315,Open,Parking Enforcement,Greater Mattapan,42.299520000367586,-71.08615000119708,2026-08-01 21:04:42.713,,27.121727858796298
101006727489,Open,Parking Enforcement,Greater Mattapan,42.28003000036782,-71.0901600007837,2026-08-02 12:04:32.557,,26.496845405092593
101006727732,Open,Parking Enforcement,Greater Mattapan,42.30199000001225,-71.08487000154891,2026-08-02 21:09:26.407,,26.118444363425926
101006727886,Open,Parking Enforcement,Greater Mattapan,42.28643819196887,-71.09972206889077,2026-08-03 08:59:37.973,,25.625254942129626
101006727891,Open,Parking Enforcement,Greater Mattapan,42.28643819196887,-71.09972206889077,2026-08-03 09:00:52.627,,25.624390891203706
101006727894,Open,Parking Enforcement,Greater Mattapan,42.28643819196887,-71.09972206889077,2026-08-03 09:03:22.097,,25.62266091435185
101006727971,Open,Parking Enforcement,Greater Mattapan,42.27947627042549,-71.09314239948407,2026-08-03 11:21:00.363,,25.527079131944447
101006728042,Open,Parking Enforcement,Greater Mattapan,42.280664999961594,-71.093007001619,2026-08-03 13:30:54.87,,25.436864930555554
101006728193,Open,Parking Enforcement,Greater Mattapan,42.28647000045361,-71.08793000141058,2026-08-03 17:23:33.93,,25.27530173611111
101006728407,Open,Parking Enforcement,Greater Mattapan,42.280664999961594,-71.093007001619,2026-08-04 08:21:19.34,,24.651859490740744
101006728453,Open,Parking Enforcement,Greater Mattapan,42.30163099965142,-71.0793990011646,2026-08-04 09:14:57.313,,24.61461443287037
101006728779,Open,Parking Enforcement,Greater Mattapan,42.2833600000854,-71.09565000114448,2026-08-04 15:19:20.677,,24.361566238425926
101006728958,Open,Parking Enforcement,Greater Mattapan,42.283099999791496,-71.08831000094067,2026-08-04 23:47:19.36,,24.008803703703702
101006728959,Open,Parking Enforcement,Greater Mattapan,42.28369000000891,-71.0877600016679,2026-08-04 23:49:40.38,,24.00717152777778
101006728960,Open,Parking Enforcement,Greater Mattapan,42.28371000003146,-71.08689000113411,2026-08-04 23:50:11.04,,24.006816666666666
101006729040,Open,Parking Enforcement,Greater Mattapan,42.29724681382432,-71.09047520206349,2026-08-05 07:41:37.747,,23.679424224537037
101006729218,Open,Parking Enforcement,Greater Mattapan,42.268750000206445,-71.09697000083794,2026-08-05 10:08:16.547,,23.577586261574073
101006729316,Open,Parking Enforcement,Greater Mattapan,42.28034999985966,-71.09312000126158,2026-08-05 12:01:00.567,,23.499298993055554
101006729541,Open,Parking Enforcement,Greater Mattapan,42.28003000036782,-71.09451000165436,2026-08-05 17:12:07.717,,23.283244016203703
101006729631,Open,Parking Enforcement,Greater Mattapan,42.298540000159115,-71.0846300012774,2026-08-05 20:31:40.92,,23.14466527777778
101006729674,Open,Parking Enforcement,Greater Mattapan,42.29702000023936,-71.08567000155381,2026-08-06 02:42:05.243,,22.88743931712963
101006729684,Open,Parking Enforcement,Greater Mattapan,42.28315863515116,-71.09555578495448,2026-08-06 06:05:04.397,,22.746476886574072
101006729734,Open,Parking Enforcement,Greater Mattapan,42.298540000159115,-71.0846300012774,2026-08-06 07:46:37.23,,22.67595798611111
101006729762,Open,Parking Enforcement,Greater Mattapan,42.277580000007966,-71.09313000122127,2026-08-06 08:41:44.607,,22.63767815972222
101006730361,Open,Parking Enforcement,Greater Mattapan,42.298540000159115,-71.0846300012774,2026-08-07 01:41:03.767,,21.929817511574075
101006730542,Open,Parking Enforcement,Greater Mattapan,42.28003000036782,-71.09451000165436,2026-08-07 09:38:14.913,,21.598438506944444
101006730649,Open,Parking Enforcement,Greater Mattapan,42.27181050992221,-71.09352328271503,2026-08-07 12:12:32.95,,21.491285300925927
101006730855,Open,Parking Enforcement,Greater Mattapan,42.28003000036782,-71.09451000165436,2026-08-07 18:06:01.767,,21.245812881944445
101006730895,Open,Parking Enforcement,Greater Mattapan,42.275560000260874,-71.09472000144198,2026-08-07 20:15:47.69,,21.155698032407408
101006730898,Open,Parking Enforcement,Greater Mattapan,42.275560000260874,-71.09472000144198,2026-08-07 20:17:49.357,,21.154289849537037
101006730909,Open,Parking Enforcement,Greater Mattapan,42.298540000159115,-71.0846300012774,2026-08-07 21:02:27.147,,21.12329690972222
101006730910,Open,Parking Enforcement,Greater Mattapan,42.298540000159115,-71.0846300012774,2026-08-07 21:03:16.95,,21.122720486111113
101006731061,Open,Parking Enforcement,Greater Mattapan,42.27045799979922,-71.09500700118195,2026-08-08 11:04:40.27,,20.538422800925925
101006731111,Open,Parking Enforcement,Greater Mattapan,42.28156464707,-71.08701698794528,2026-08-08 13:08:17.983,,20.452569641203702
101006731261,Open,Parking Enforcement,Greater Mattapan,42.280469999965945,-71.09110000094718,2026-08-08 22:44:29.377,,20.052437766203703
101006731274,Open,Parking Enforcement,Greater Mattapan,42.30199000001225,-71.08487000154891,2026-08-09 01:42:56.327,,19.928514733796295
